code,ciudad,fecha_datos,url,Fecha,Temperatura,Clima,Viento
MLN,Melilla,2025-01-07,https://www.tiempo3.com/europe/spain/melilla?page=14,"Sábado, 18 enero",17°/14°,Despejado,8Km/h
MLN,Melilla,2025-01-07,https://www.tiempo3.com/europe/spain/melilla?page=14,"Domingo, 19 enero",14°/13°,Parcialmente nublado,8Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Martes, 7 enero",14°/12°,Lluvia moderada a intervalos,39Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Miércoles, 8 enero",16°/14°,Despejado,38Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Jueves, 9 enero",16°/14°,Parcialmente nublado,17Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Viernes, 10 enero",14°/11°,Ligeras precipitaciones,51Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Sábado, 11 enero",11°/9°,Lluvia moderada a intervalos,59Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Domingo, 12 enero",9°/8°,Ligeras lluvias,50Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Lunes, 13 enero",12°/10°,Ligeras precipitaciones,17Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Martes, 14 enero",13°/12°,Ligeras precipitaciones,21Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Miércoles, 15 enero",14°/12°,Lluvia moderada a intervalos,20Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Jueves, 16 enero",15°/14°,Ligeras precipitaciones,19Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Viernes, 17 enero",15°/14°,Cielo cubierto,16Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Sábado, 18 enero",15°/14°,Nublado,14Km/h
MAH,Mahon,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/mahon?page=14,"Domingo, 19 enero",13°/10°,Parcialmente nublado,10Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Martes, 7 enero",13°/10°,Despejado,26Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Miércoles, 8 enero",17°/12°,Cielo cubierto,21Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Jueves, 9 enero",16°/13°,Lluvia moderada a intervalos,23Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Viernes, 10 enero",13°/8°,Parcialmente nublado,12Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Sábado, 11 enero",11°/6°,Lluvia moderada a intervalos,15Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Domingo, 12 enero",11°/6°,Cielo cubierto,21Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Lunes, 13 enero",10°/7°,Ligeras lluvias,10Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Martes, 14 enero",13°/9°,Ligeras precipitaciones,18Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Miércoles, 15 enero",13°/9°,Ligeras precipitaciones,12Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Jueves, 16 enero",16°/10°,Ligeras precipitaciones,10Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Viernes, 17 enero",17°/10°,Cielo cubierto,10Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Sábado, 18 enero",16°/11°,Lluvia moderada a intervalos,9Km/h
PMI,Palma,2025-01-07,https://www.tiempo3.com/europe/spain/balearic-islands/palma?page=14,"Domingo, 19 enero",10°/10°,Parcialmente nublado,9Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Martes, 7 enero",5°/2°,Ligeras lluvias,10Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Miércoles, 8 enero",11°/5°,Parcialmente nublado,13Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Jueves, 9 enero",10°/5°,Lluvia moderada a intervalos,8Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Viernes, 10 enero",4°/-2°,Ligeras precipitaciones de nieve,10Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Sábado, 11 enero",5°/-2°,Soleado,14Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Domingo, 12 enero",5°/-3°,Despejado,15Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Lunes, 13 enero",5°/-1°,Cielo cubierto,6Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Martes, 14 enero",7°/-2°,Parcialmente nublado,4Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Miércoles, 15 enero",8°/0°,Cielo cubierto,5Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Jueves, 16 enero",6°/4°,Lluvia moderada a intervalos,4Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Viernes, 17 enero",8°/4°,Llovizna,9Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Sábado, 18 enero",5°/3°,Ligeras lluvias,2Km/h
PNA,Pamplona,2025-01-07,https://www.tiempo3.com/europe/spain/navarre/pamplona?page=14,"Domingo, 19 enero",4°/4°,Parcialmente nublado,5Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Martes, 7 enero",19°/18°,Despejado,6Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Miércoles, 8 enero",20°/18°,Nublado,11Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Jueves, 9 enero",20°/19°,Despejado,12Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Viernes, 10 enero",20°/19°,Despejado,13Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Sábado, 11 enero",20°/19°,Despejado,19Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Domingo, 12 enero",20°/19°,Despejado,26Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Lunes, 13 enero",20°/18°,Despejado,27Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Martes, 14 enero",19°/17°,Lluvia moderada a intervalos,15Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Miércoles, 15 enero",17°/17°,Lluvia moderada a intervalos,12Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Jueves, 16 enero",18°/17°,Lluvia moderada a intervalos,7Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Viernes, 17 enero",19°/17°,Despejado,21Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Sábado, 18 enero",19°/17°,Despejado,19Km/h
EAS,San Sebastian,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/san-sebastian?page=14,"Domingo, 19 enero",18°/15°,Parcialmente nublado,19Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Martes, 7 enero",13°/5°,Lluvias con tormenta fuertes o moderadas en la región,19Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Miércoles, 8 enero",13°/9°,Lluvia moderada,17Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Jueves, 9 enero",12°/7°,Ligeras precipitaciones,4Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Viernes, 10 enero",11°/4°,Niebla moderada,2Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Sábado, 11 enero",14°/6°,Niebla moderada,5Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Domingo, 12 enero",14°/4°,Despejado,4Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Lunes, 13 enero",12°/5°,Ligeras lluvias,7Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Martes, 14 enero",11°/5°,Niebla moderada,5Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Miércoles, 15 enero",11°/5°,Nublado,2Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Jueves, 16 enero",12°/3°,Neblina,3Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Viernes, 17 enero",11°/2°,Neblina,3Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Sábado, 18 enero",11°/2°,Neblina,4Km/h
SCQ,Santiago de Compostela,2025-01-07,https://www.tiempo3.com/europe/spain/galicia/santiago-de-compostela?page=14,"Domingo, 19 enero",3°/3°,Parcialmente nublado,5Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Martes, 7 enero",13°/7°,Llovizna,11Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Miércoles, 8 enero",16°/13°,Lluvia moderada a intervalos,15Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Jueves, 9 enero",15°/11°,Llovizna,33Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Viernes, 10 enero",10°/9°,Lluvia moderada a intervalos,8Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Sábado, 11 enero",11°/8°,Parcialmente nublado,8Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Domingo, 12 enero",10°/7°,Despejado,14Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Lunes, 13 enero",10°/7°,Llovizna,7Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Martes, 14 enero",9°/6°,Cielo cubierto,17Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Miércoles, 15 enero",12°/6°,Soleado,7Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Jueves, 16 enero",12°/9°,Cielo cubierto,11Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Viernes, 17 enero",11°/8°,Lluvia moderada a intervalos,10Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Sábado, 18 enero",11°/8°,Parcialmente nublado,5Km/h
SDR,Santander,2025-01-07,https://www.tiempo3.com/europe/spain/cantabria/santander?page=14,"Domingo, 19 enero",7°/4°,Parcialmente nublado,6Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Martes, 7 enero",16°/7°,Parcialmente nublado,2Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Miércoles, 8 enero",18°/8°,Lluvia moderada a intervalos,20Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Jueves, 9 enero",17°/12°,Ligeras precipitaciones,12Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Viernes, 10 enero",18°/11°,Nublado,11Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Sábado, 11 enero",19°/10°,Nublado,11Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Domingo, 12 enero",13°/7°,Cielo cubierto,4Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Lunes, 13 enero",13°/6°,Cielo cubierto,5Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Martes, 14 enero",14°/8°,Lluvia moderada a intervalos,12Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Miércoles, 15 enero",14°/6°,Lluvia moderada a intervalos,11Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Jueves, 16 enero",10°/9°,Ligeras lluvias,11Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Viernes, 17 enero",12°/9°,Ligeras precipitaciones,4Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Sábado, 18 enero",15°/7°,Neblina,9Km/h
SVQ,Sevilla,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/seville?page=14,"Domingo, 19 enero",8°/5°,Parcialmente nublado,12Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Martes, 7 enero",19°/18°,Parcialmente nublado,3Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Miércoles, 8 enero",20°/18°,Nublado,16Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Jueves, 9 enero",21°/19°,Despejado,27Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Viernes, 10 enero",20°/19°,Despejado,28Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Sábado, 11 enero",21°/18°,Despejado,27Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Domingo, 12 enero",21°/19°,Despejado,34Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Lunes, 13 enero",21°/19°,Despejado,23Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Martes, 14 enero",19°/17°,Lluvia moderada a intervalos,24Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Miércoles, 15 enero",18°/16°,Llovizna a intervalos,8Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Jueves, 16 enero",18°/17°,Lluvia moderada a intervalos,19Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Viernes, 17 enero",19°/16°,Despejado,22Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Sábado, 18 enero",18°/17°,Despejado,4Km/h
TFN,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Domingo, 19 enero",17°/17°,Parcialmente nublado,5Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Martes, 7 enero",19°/18°,Parcialmente nublado,3Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Miércoles, 8 enero",20°/18°,Nublado,16Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Jueves, 9 enero",21°/19°,Despejado,27Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Viernes, 10 enero",20°/19°,Despejado,28Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Sábado, 11 enero",21°/18°,Despejado,27Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Domingo, 12 enero",21°/19°,Despejado,34Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Lunes, 13 enero",21°/19°,Despejado,23Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Martes, 14 enero",19°/17°,Lluvia moderada a intervalos,24Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Miércoles, 15 enero",18°/16°,Llovizna a intervalos,8Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Jueves, 16 enero",18°/17°,Lluvia moderada a intervalos,19Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Viernes, 17 enero",19°/16°,Despejado,22Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Sábado, 18 enero",18°/17°,Despejado,4Km/h
TFS,Tenerife,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/tenerife?page=14,"Domingo, 19 enero",17°/17°,Parcialmente nublado,5Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Martes, 7 enero",15°/8°,Parcialmente nublado,26Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Miércoles, 8 enero",18°/11°,Despejado,12Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Jueves, 9 enero",17°/13°,Nublado,28Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Viernes, 10 enero",17°/10°,Parcialmente nublado,7Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Sábado, 11 enero",15°/8°,Parcialmente nublado,17Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Domingo, 12 enero",11°/4°,Cielo cubierto,4Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Lunes, 13 enero",11°/4°,Parcialmente nublado,8Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Martes, 14 enero",13°/9°,Lluvia moderada a intervalos,20Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Miércoles, 15 enero",13°/10°,Lluvia moderada a intervalos,15Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Jueves, 16 enero",12°/10°,Ligeras precipitaciones,8Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Viernes, 17 enero",14°/10°,Lluvia moderada a intervalos,12Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Sábado, 18 enero",16°/11°,Ligeras precipitaciones,9Km/h
VLC,Valencia,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/valencia?page=14,"Domingo, 19 enero",8°/8°,Parcialmente nublado,9Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Martes, 7 enero",14°/9°,Lluvias con tormenta fuertes o moderadas en la región,31Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Miércoles, 8 enero",14°/12°,Fuertes lluvias,29Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Jueves, 9 enero",14°/12°,Ligeras precipitaciones,8Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Viernes, 10 enero",13°/8°,Cielo cubierto,5Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Sábado, 11 enero",16°/9°,Despejado,9Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Domingo, 12 enero",15°/8°,Despejado,8Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Lunes, 13 enero",13°/8°,Lluvia moderada a intervalos,14Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Martes, 14 enero",12°/9°,Lluvia moderada a intervalos,6Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Miércoles, 15 enero",12°/8°,Cielo cubierto,5Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Jueves, 16 enero",13°/6°,Despejado,9Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Viernes, 17 enero",12°/6°,Soleado,5Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Sábado, 18 enero",13°/6°,Soleado,8Km/h
VGO,Vigo,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/vigo?page=14,"Domingo, 19 enero",6°/6°,Parcialmente nublado,11Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Martes, 7 enero",16°/7°,Parcialmente nublado,22Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Miércoles, 8 enero",19°/11°,Nublado,18Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Jueves, 9 enero",18°/12°,Cielo cubierto,15Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Viernes, 10 enero",16°/10°,Parcialmente nublado,4Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Sábado, 11 enero",16°/8°,Cielo cubierto,9Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Domingo, 12 enero",11°/4°,Parcialmente nublado,4Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Lunes, 13 enero",12°/5°,Parcialmente nublado,6Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Martes, 14 enero",13°/9°,Lluvia moderada a intervalos,14Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Miércoles, 15 enero",12°/9°,Lluvia moderada a intervalos,10Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Jueves, 16 enero",12°/9°,Ligeras lluvias,10Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Viernes, 17 enero",14°/10°,Cielo cubierto,10Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Sábado, 18 enero",15°/11°,Ligeras precipitaciones,7Km/h
CDT,Castellon de la Plana,2025-01-07,https://www.tiempo3.com/europe/spain/comunidad-valenciana/castellon-de-la-plana?page=14,"Domingo, 19 enero",8°/5°,Parcialmente nublado,8Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Martes, 7 enero",15°/7°,Ligeras lluvias,18Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Miércoles, 8 enero",15°/11°,Llovizna a intervalos,19Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Jueves, 9 enero",15°/9°,Ligeras precipitaciones,17Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Viernes, 10 enero",10°/6°,Cielo cubierto,4Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Sábado, 11 enero",12°/8°,Parcialmente nublado,7Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Domingo, 12 enero",13°/6°,Despejado,9Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Lunes, 13 enero",8°/6°,Lluvia moderada a intervalos,4Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Martes, 14 enero",9°/6°,Lluvia moderada a intervalos,10Km/h
